pole_id,lat,lon,feeder_id,dt_id,seq_on_line,parent_pole_id,pole_type,ward,pincode,device_id
P-001735,12.960498,77.611489,F-07-03,D-0026,9,P-001734,LT-8m-Steel,W-63,560078,KSPDB-SD07-D-0026-1735
P-001736,12.960228,77.611366,F-07-03,D-0026,8,P-001732,LT-9m-PCC,W-53,560078,KSPDB-SD07-D-0026-1736
P-001737,12.96033,77.611442,F-07-03,D-0026,9,P-001734,LT-8m-PCC,W-82,560078,KSPDB-SD07-D-0026-1737
P-001738,12.960496,77.6113,F-07-03,D-0026,10,P-001737,LT-8m-Steel,W-71,560078,KSPDB-SD07-D-0026-1738
P-001739,12.960536,77.611171,F-07-03,D-0026,11,P-001738,LT-8m-PCC,W-58,560078,KSPDB-SD07-D-0026-1739
P-001740,12.960539,77.611138,F-07-03,D-0026,11,P-001738,LT-9m-PCC,W-63,560078,KSPDB-SD07-D-0026-1740
P-001741,12.960183,77.611464,F-07-03,D-0026,9,P-001736,LT-9m-PCC,W-71,560078,KSPDB-SD07-D-0026-1741
P-001742,12.960477,77.611091,F-07-03,D-0026,12,P-001739,LT-8m-PCC,W-24,560078,KSPDB-SD07-D-0026-1742
P-001743,12.960486,77.611231,F-07-03,D-0026,12,P-001740,LT-8m-Steel,W-29,560078,KSPDB-SD07-D-0026-1743
P-001744,12.960315,77.611321,F-07-03,D-0026,13,P-001743,LT-8m-PCC,W-96,,KSPDB-SD07-D-0026-1744
P-001745,12.960495,77.61128,F-07-03,D-0026,14,P-001744,LT-8m-Steel,W-40,560078,KSPDB-SD07-D-0026-1745
P-001746,12.960145,77.611268,F-07-03,D-0026,14,P-001744,LT-8m-Steel,W-90,560078,KSPDB-SD07-D-0026-1746
P-001747,12.960532,77.611396,F-07-03,D-0026,15,P-001745,LT-8m-Steel,W-11,560078,KSPDB-SD07-D-0026-1747
P-001748,12.960188,77.611153,F-07-03,D-0026,15,P-001746,LT-8m-Steel,W-14,560078,KSPDB-SD07-D-0026-1748
P-001749,12.960014,77.611108,F-07-03,D-0026,16,P-001748,LT-8m-Steel,W-24,560078,KSPDB-SD07-D-0026-1749
P-001750,12.96052,77.611445,F-07-03,D-0026,15,P-001745,LT-8m-Steel,W-93,,KSPDB-SD07-D-0026-1750
P-001751,12.959838,77.611276,F-07-03,D-0026,17,P-001749,LT-8m-PCC,W-33,560078,KSPDB-SD07-D-0026-1751
P-001752,12.960191,77.611112,F-07-03,D-0026,17,P-001749,LT-8m-PCC,W-84,560078,KSPDB-SD07-D-0026-1752
P-001753,12.960065,77.610937,F-07-03,D-0026,17,P-001749,LT-8m-PCC,W-56,560078,KSPDB-SD07-D-0026-1753
P-001754,12.959847,77.611268,F-07-03,D-0026,17,P-001749,LT-9m-PCC,W-41,560078,KSPDB-SD07-D-0026-1754
P-001755,12.960343,77.610927,F-07-03,D-0026,18,P-001752,LT-8m-PCC,W-96,560078,KSPDB-SD07-D-0026-1755
P-001756,12.959759,77.611088,F-07-03,D-0026,18,P-001754,LT-8m-Steel,W-36,560078,KSPDB-SD07-D-0026-1756
P-001757,12.960286,77.610964,F-07-03,D-0026,19,P-001755,LT-8m-PCC,W-92,560078,KSPDB-SD07-D-0026-1757
P-001758,12.960294,77.610939,F-07-03,D-0026,19,P-001755,LT-8m-PCC,W-54,560078,KSPDB-SD07-D-0026-1758
P-001759,12.959581,77.611151,F-07-03,D-0026,19,P-001756,LT-8m-PCC,W-20,560078,KSPDB-SD07-D-0026-1759
P-001760,12.960451,77.610969,F-07-03,D-0026,20,P-001757,LT-8m-Steel,W-38,560078,KSPDB-SD07-D-0026-1760
P-001761,12.959874,77.611227,F-07-03,D-0026,19,P-001756,LT-8m-Steel,W-84,560078,KSPDB-SD07-D-0026-1761
P-001762,12.960466,77.610819,F-07-03,D-0026,20,P-001758,LT-8m-PCC,W-82,560078,
P-001763,12.960385,77.610908,F-07-03,D-0026,21,P-001760,LT-8m-Steel,W-45,560078,KSPDB-SD07-D-0026-1763
P-001764,12.959711,77.611108,F-07-03,D-0026,20,P-001761,LT-8m-PCC,W-41,560078,KSPDB-SD07-D-0026-1764
P-001765,12.959698,77.611209,F-07-03,D-0026,20,P-001761,LT-8m-Steel,W-37,560078,
P-001766,12.960214,77.61097,F-07-03,D-0026,22,P-001763,LT-8m-Steel,W-14,560078,KSPDB-SD07-D-0026-1766
P-001767,12.960379,77.610965,F-07-03,D-0026,22,P-001763,LT-9m-PCC,W-30,560078,KSPDB-SD07-D-0026-1767
P-001768,12.959776,77.611391,F-07-03,D-0026,21,P-001765,LT-9m-PCC,W-58,,
P-001769,12.959805,77.611372,F-07-03,D-0026,22,P-001768,LT-8m-Steel,W-80,560078,KSPDB-SD07-D-0026-1769
P-001770,12.95955,77.611159,F-07-03,D-0026,21,P-001765,LT-8m-PCC,W-84,560078,KSPDB-SD07-D-0026-1770
P-001771,12.959595,77.611289,F-07-03,D-0026,22,P-001768,LT-8m-Steel,W-72,560078,KSPDB-SD07-D-0026-1771
P-001772,12.959935,77.611438,F-07-03,D-0026,22,P-001768,LT-9m-PCC,W-82,560078,
P-001773,12.959832,77.611356,F-07-03,D-0026,23,P-001772,LT-9m-PCC,W-31,560078,KSPDB-SD07-D-0026-1773
P-001774,12.959618,77.611276,F-07-03,D-0026,22,P-001770,LT-8m-Steel,W-42,560078,
P-001775,12.959698,77.61136,F-07-03,D-0026,23,P-001774,LT-8m-Steel,W-64,560078,KSPDB-SD07-D-0026-1775
P-001776,12.959517,77.611325,F-07-03,D-0026,23,P-001774,LT-9m-PCC,W-75,560078,KSPDB-SD07-D-0026-1776
P-001777,12.959799,77.611256,F-07-03,D-0026,24,P-001775,LT-9m-PCC,W-46,560078,KSPDB-SD07-D-0026-1777
P-001778,12.959559,77.611256,F-07-03,D-0026,24,P-001776,LT-9m-PCC,W-30,560078,
P-001779,12.959712,77.611103,F-07-03,D-0026,25,P-001778,LT-8m-Steel,W-51,560078,KSPDB-SD07-D-0026-1779
P-001780,12.959655,77.611321,F-07-03,D-0026,24,P-001776,LT-9m-PCC,W-50,560078,KSPDB-SD07-D-0026-1780
P-001781,12.959647,77.610973,F-07-03,D-0026,26,P-001779,LT-9m-PCC,W-37,560078,KSPDB-SD07-D-0026-1781
P-001782,12.959719,77.611388,F-07-03,D-0026,25,P-001777,LT-9m-PCC,W-56,560078,KSPDB-SD07-D-0026-1782
P-001783,12.959534,77.611089,F-07-03,D-0026,25,P-001778,LT-8m-Steel,W-72,560078,KSPDB-SD07-D-0026-1783
P-001784,12.959637,77.611286,F-07-03,D-0026,26,P-001783,LT-8m-Steel,W-96,560078,KSPDB-SD07-D-0026-1784
P-001785,12.959647,77.611042,F-07-03,D-0026,26,P-001783,LT-9m-PCC,W-92,560078,KSPDB-SD07-D-0026-1785
P-001786,12.959845,77.610843,F-07-03,D-0026,27,P-001785,LT-8m-Steel,W-43,560078,KSPDB-SD07-D-0026-1786
P-001787,12.959608,77.611172,F-07-03,D-0026,27,P-001784,LT-8m-PCC,W-77,560078,KSPDB-SD07-D-0026-1787
P-001788,12.959686,77.611288,F-07-03,D-0026,28,P-001787,LT-8m-Steel,W-97,560078,KSPDB-SD07-D-0026-1788
P-001789,12.959933,77.61087,F-07-03,D-0026,28,P-001786,LT-8m-Steel,W-61,560078,KSPDB-SD07-D-0026-1789
P-001790,12.959839,77.610748,F-07-03,D-0026,29,P-001789,LT-8m-PCC,W-12,560078,KSPDB-SD07-D-0026-1790
P-001791,12.960044,77.610799,F-07-03,D-0026,28,P-001786,LT-8m-Steel,W-15,560078,KSPDB-SD07-D-0026-1791
P-001792,12.963441,77.610948,F-07-05,D-0027,,,LT-8m-Steel,W-92,560078,KSPDB-SD07-D-0027-1792
P-001793,12.963609,77.611048,F-07-05,D-0027,,,LT-8m-Steel,W-70,560078,KSPDB-SD07-D-0027-1793
P-001794,12.963401,77.610943,F-07-05,D-0027,,,LT-8m-PCC,W-51,560078,
P-001795,12.963776,77.611211,F-07-05,D-0027,,,LT-8m-Steel,W-15,560078,KSPDB-SD07-D-0027-1795
P-001796,12.963599,77.610766,F-07-05,D-0027,,,LT-8m-Steel,W-91,560078,KSPDB-SD07-D-0027-1796
P-001797,12.963439,77.610809,F-07-05,D-0027,,,LT-8m-PCC,W-20,560078,
P-001798,12.963599,77.611114,F-07-05,D-0027,,,LT-8m-PCC,W-11,560078,
P-001799,12.963431,77.610897,F-07-05,D-0027,,,LT-8m-PCC,W-91,560078,KSPDB-SD07-D-0027-1799
P-001800,12.963568,77.61089,F-07-05,D-0027,,,LT-8m-PCC,W-70,560078,KSPDB-SD07-D-0027-1800
P-001801,12.963558,77.610805,F-07-05,D-0027,,,LT-9m-PCC,W-99,560078,
P-001802,12.963727,77.611279,F-07-05,D-0027,,,LT-9m-PCC,W-21,560078,KSPDB-SD07-D-0027-1802
P-001803,12.963796,77.611154,F-07-05,D-0027,,,LT-8m-PCC,W-89,560078,
P-001804,12.963558,77.611164,F-07-05,D-0027,,,LT-9m-PCC,W-19,560078,KSPDB-SD07-D-0027-1804
P-001805,12.963494,77.610822,F-07-05,D-0027,,,LT-8m-Steel,W-33,560078,KSPDB-SD07-D-0027-1805
P-001806,12.963778,77.611098,F-07-05,D-0027,,,LT-9m-PCC,W-45,560078,KSPDB-SD07-D-0027-1806
P-001807,12.96368,77.610928,F-07-05,D-0027,,,LT-8m-Steel,W-25,560078,KSPDB-SD07-D-0027-1807
P-001808,12.963833,77.610958,F-07-05,D-0027,,,LT-8m-PCC,W-66,560078,
P-001809,12.963499,77.610734,F-07-05,D-0027,,,LT-9m-PCC,W-39,560078,KSPDB-SD07-D-0027-1809
P-001810,12.963387,77.610739,F-07-05,D-0027,,,LT-8m-PCC,W-53,560078,
P-001811,12.963376,77.610912,F-07-05,D-0027,,,LT-8m-Steel,W-13,560078,KSPDB-SD07-D-0027-1811
P-001812,12.963685,77.610819,F-07-05,D-0027,,,LT-8m-Steel,W-43,560078,KSPDB-SD07-D-0027-1812
P-001813,12.963702,77.610641,F-07-05,D-0027,,,LT-9m-PCC,W-37,560078,KSPDB-SD07-D-0027-1813
P-001814,12.963627,77.610494,F-07-05,D-0027,,,LT-8m-Steel,W-64,560078,KSPDB-SD07-D-0027-1814
P-001815,12.963321,77.610802,F-07-05,D-0027,,,LT-9m-PCC,W-63,560078,KSPDB-SD07-D-0027-1815
P-001816,12.963374,77.610724,F-07-05,D-0027,,,LT-8m-Steel,W-71,560078,KSPDB-SD07-D-0027-1816
P-001817,12.963646,77.610663,F-07-05,D-0027,,,LT-9m-PCC,W-59,560078,KSPDB-SD07-D-0027-1817
P-001818,12.963737,77.610502,F-07-05,D-0027,,,LT-8m-PCC,W-49,560078,
P-001819,12.963637,77.610465,F-07-05,D-0027,,,LT-8m-Steel,W-35,560078,KSPDB-SD07-D-0027-1819
P-001820,12.963228,77.610916,F-07-05,D-0027,,,LT-8m-PCC,W-82,560078,KSPDB-SD07-D-0027-1820
P-001821,12.963462,77.610341,F-07-05,D-0027,,,LT-8m-Steel,W-67,560078,KSPDB-SD07-D-0027-1821
P-001822,12.963748,77.610546,F-07-05,D-0027,,,LT-9m-PCC,W-36,560078,KSPDB-SD07-D-0027-1822
P-001823,12.963811,77.610364,F-07-05,D-0027,,,LT-8m-Steel,W-83,560078,KSPDB-SD07-D-0027-1823
P-001824,12.963114,77.611076,F-07-05,D-0027,,,LT-8m-PCC,W-29,560078,KSPDB-SD07-D-0027-1824
P-001825,12.963103,77.611164,F-07-05,D-0027,,,LT-9m-PCC,W-40,560078,KSPDB-SD07-D-0027-1825
P-001826,12.963788,77.610443,F-07-05,D-0027,,,LT-9m-PCC,W-82,560078,KSPDB-SD07-D-0027-1826
P-001827,12.963227,77.61116,F-07-05,D-0027,,,LT-9m-PCC,W-99,,KSPDB-SD07-D-0027-1827
P-001828,12.963294,77.611053,F-07-05,D-0027,,,LT-8m-Steel,W-88,,
P-001829,12.963474,77.611182,F-07-05,D-0027,,,LT-8m-Steel,W-74,560078,KSPDB-SD07-D-0027-1829
P-001830,12.963099,77.611038,F-07-05,D-0027,,,LT-8m-PCC,W-75,560078,KSPDB-SD07-D-0027-1830
P-001831,12.962924,77.610996,F-07-05,D-0027,,,LT-8m-Steel,W-62,560078,KSPDB-SD07-D-0027-1831
P-001832,12.963346,77.611235,F-07-05,D-0027,,,LT-8m-PCC,W-47,560078,KSPDB-SD07-D-0027-1832
P-001833,12.962978,77.61104,F-07-05,D-0027,,,LT-9m-PCC,W-17,560078,KSPDB-SD07-D-0027-1833
P-001834,12.962786,77.611196,F-07-05,D-0027,,,LT-9m-PCC,W-34,560078,
P-001835,12.962644,77.611294,F-07-05,D-0027,,,LT-8m-Steel,W-83,560078,KSPDB-SD07-D-0027-1835
P-001836,12.962782,77.610804,F-07-05,D-0027,,,LT-9m-PCC,W-90,560078,
P-001837,12.962571,77.611172,F-07-05,D-0027,,,LT-9m-PCC,W-95,560078,KSPDB-SD07-D-0027-1837
P-001838,12.962807,77.611213,F-07-05,D-0027,,,LT-9m-PCC,W-52,560078,KSPDB-SD07-D-0027-1838
P-001839,12.962675,77.611116,F-07-05,D-0027,,,LT-8m-PCC,W-77,560078,KSPDB-SD07-D-0027-1839
P-001840,12.962764,77.611047,F-07-05,D-0027,,,LT-8m-PCC,W-68,560078,KSPDB-SD07-D-0027-1840
P-001841,12.962751,77.611239,F-07-05,D-0027,,,LT-8m-PCC,W-40,560078,KSPDB-SD07-D-0027-1841
P-001842,12.962611,77.611053,F-07-05,D-0027,,,LT-8m-Steel,W-73,560078,KSPDB-SD07-D-0027-1842
P-001843,12.96273,77.610919,F-07-05,D-0027,,,LT-8m-PCC,W-52,560078,
P-001844,12.962615,77.611392,F-07-05,D-0027,,,LT-9m-PCC,W-99,560078,KSPDB-SD07-D-0027-1844
P-001845,12.962422,77.611357,F-07-05,D-0027,,,LT-8m-PCC,W-32,560078,KSPDB-SD07-D-0027-1845
P-001846,12.962669,77.611103,F-07-05,D-0027,,,LT-8m-Steel,W-89,560078,KSPDB-SD07-D-0027-1846
P-001847,12.962349,77.611314,F-07-05,D-0027,,,LT-8m-PCC,W-81,560078,KSPDB-SD07-D-0027-1847
P-001848,12.9625,77.611558,F-07-05,D-0027,,,LT-9m-PCC,W-40,560078,KSPDB-SD07-D-0027-1848
P-001849,12.962364,77.611385,F-07-05,D-0027,,,LT-8m-Steel,W-60,560078,KSPDB-SD07-D-0027-1849
P-001850,12.962565,77.61139,F-07-05,D-0027,,,LT-8m-Steel,W-10,560078,KSPDB-SD07-D-0027-1850
P-001851,12.962408,77.61125,F-07-05,D-0027,,,LT-8m-PCC,W-55,560078,KSPDB-SD07-D-0027-1851
P-001852,12.962739,77.611352,F-07-05,D-0027,,,LT-8m-PCC,W-12,560078,KSPDB-SD07-D-0027-1852
P-001853,12.962172,77.611363,F-07-05,D-0027,,,LT-8m-PCC,W-37,560078,KSPDB-SD07-D-0027-1853
P-001854,12.962907,77.611186,F-07-05,D-0027,,,LT-8m-PCC,W-79,560078,KSPDB-SD07-D-0027-1854
P-001855,12.962089,77.611449,F-07-05,D-0027,,,LT-8m-PCC,W-51,560078,KSPDB-SD07-D-0027-1855
P-001856,12.962981,77.611106,F-07-05,D-0027,,,LT-8m-Steel,W-90,560078,KSPDB-SD07-D-0027-1856
P-001857,12.961988,77.611484,F-07-05,D-0027,,,LT-8m-Steel,W-57,560078,KSPDB-SD07-D-0027-1857
P-001858,12.963123,77.611122,F-07-05,D-0027,,,LT-8m-Steel,W-22,560078,KSPDB-SD07-D-0027-1858
P-001859,12.963124,77.610981,F-07-05,D-0027,,,LT-9m-PCC,W-56,560078,KSPDB-SD07-D-0027-1859
P-001860,12.961923,77.611504,F-07-05,D-0027,,,LT-9m-PCC,W-45,560078,KSPDB-SD07-D-0027-1860
P-001861,12.962944,77.611296,F-07-05,D-0027,,,LT-9m-PCC,W-31,560078,KSPDB-SD07-D-0027-1861
P-001862,12.962157,77.611338,F-07-05,D-0027,,,LT-8m-Steel,W-67,560078,KSPDB-SD07-D-0027-1862
P-001863,12.981345,77.588294,F-07-01,D-0028,1,,LT-8m-PCC,W-89,560078,
P-001864,12.981485,77.588238,F-07-01,D-0028,2,P-001863,LT-8m-PCC,W-39,560078,KSPDB-SD07-D-0028-1864
P-001865,12.981294,77.588142,F-07-01,D-0028,3,P-001864,LT-8m-Steel,W-35,560078,KSPDB-SD07-D-0028-1865
P-001866,12.981165,77.588076,F-07-01,D-0028,4,P-001865,LT-8m-PCC,W-55,560078,KSPDB-SD07-D-0028-1866
P-001867,12.981325,77.588441,F-07-01,D-0028,2,P-001863,LT-8m-Steel,W-78,560078,
P-001868,12.981491,77.58823,F-07-01,D-0028,3,P-001864,LT-9m-PCC,W-63,560078,KSPDB-SD07-D-0028-1868
P-001869,12.98126,77.58847,F-07-01,D-0028,3,P-001867,LT-8m-Steel,W-86,560078,
P-001870,12.981435,77.588519,F-07-01,D-0028,4,P-001869,LT-9m-PCC,W-78,560078,KSPDB-SD07-D-0028-1870
P-001871,12.981622,77.588552,F-07-01,D-0028,5,P-001870,LT-9m-PCC,W-75,560078,KSPDB-SD07-D-0028-1871
P-001872,12.981316,77.588378,F-07-01,D-0028,4,P-001869,LT-8m-Steel,W-61,560078,KSPDB-SD07-D-0028-1872
P-001873,12.981366,77.588411,F-07-01,D-0028,5,P-001872,LT-8m-Steel,W-10,,KSPDB-SD07-D-0028-1873
P-001874,12.981422,77.588374,F-07-01,D-0028,6,P-001873,LT-9m-PCC,W-38,560078,KSPDB-SD07-D-0028-1874
P-001875,12.981644,77.588584,F-07-01,D-0028,6,P-001871,LT-9m-PCC,W-43,560078,KSPDB-SD07-D-0028-1875
P-001876,12.981529,77.588284,F-07-01,D-0028,7,P-001874,LT-8m-PCC,W-57,560078,KSPDB-SD07-D-0028-1876
P-001877,12.981521,77.588557,F-07-01,D-0028,7,P-001875,LT-9m-PCC,W-43,560078,
P-001878,12.981672,77.58858,F-07-01,D-0028,8,P-001877,LT-8m-Steel,W-18,560078,KSPDB-SD07-D-0028-1878
P-001879,12.981612,77.588426,F-07-01,D-0028,8,P-001876,LT-8m-PCC,W-38,560078,KSPDB-SD07-D-0028-1879
P-001880,12.981733,77.588528,F-07-01,D-0028,9,P-001879,LT-8m-PCC,W-86,560078,KSPDB-SD07-D-0028-1880
P-001881,12.981632,77.588394,F-07-01,D-0028,8,P-001877,LT-8m-PCC,W-44,560078,KSPDB-SD07-D-0028-1881
P-001882,12.981493,77.588431,F-07-01,D-0028,8,P-001877,LT-8m-PCC,W-45,560078,KSPDB-SD07-D-0028-1882
P-001883,12.981541,77.588454,F-07-01,D-0028,10,P-001880,LT-8m-PCC,W-94,560078,KSPDB-SD07-D-0028-1883
P-001884,12.981555,77.588355,F-07-01,D-0028,11,P-001883,LT-8m-Steel,W-29,560078,KSPDB-SD07-D-0028-1884
P-001885,12.981621,77.588353,F-07-01,D-0028,11,P-001883,LT-8m-Steel,W-17,560078,
P-001886,12.981372,77.58846,F-07-01,D-0028,12,P-001884,LT-8m-PCC,W-69,560078,KSPDB-SD07-D-0028-1886
P-001887,12.98129,77.588302,F-07-01,D-0028,13,P-001886,LT-8m-Steel,W-71,560078,KSPDB-SD07-D-0028-1887
P-001888,12.981317,77.588279,F-07-01,D-0028,13,P-001886,LT-8m-PCC,W-15,560078,KSPDB-SD07-D-0028-1888
P-001889,12.981152,77.588375,F-07-01,D-0028,14,P-001887,LT-9m-PCC,W-96,560078,KSPDB-SD07-D-0028-1889
P-001890,12.98126,77.588443,F-07-01,D-0028,15,P-001889,LT-8m-Steel,W-12,560078,KSPDB-SD07-D-0028-1890
P-001891,12.981489,77.588387,F-07-01,D-0028,14,P-001887,LT-8m-PCC,W-44,560078,KSPDB-SD07-D-0028-1891
P-001892,12.981393,77.588213,F-07-01,D-0028,15,P-001891,LT-8m-PCC,W-54,560078,KSPDB-SD07-D-0028-1892
P-001893,12.981142,77.58843,F-07-01,D-0028,16,P-001890,LT-9m-PCC,W-37,560078,
P-001894,12.981187,77.588317,F-07-01,D-0028,17,P-001893,LT-8m-PCC,W-80,560078,KSPDB-SD07-D-0028-1894
P-001895,12.981383,77.588284,F-07-01,D-0028,18,P-001894,LT-8m-PCC,W-37,560078,KSPDB-SD07-D-0028-1895
P-001896,12.981369,77.58838,F-07-01,D-0028,18,P-001894,LT-8m-Steel,W-56,,KSPDB-SD07-D-0028-1896
P-001897,12.981305,77.588099,F-07-01,D-0028,19,P-001895,LT-9m-PCC,W-47,560078,KSPDB-SD07-D-0028-1897
P-001898,12.981338,77.588541,F-07-01,D-0028,19,P-001896,LT-8m-PCC,W-44,560078,KSPDB-SD07-D-0028-1898
P-001899,12.981449,77.58816,F-07-01,D-0028,19,P-001895,LT-8m-Steel,W-90,560078,KSPDB-SD07-D-0028-1899
P-001900,12.981313,77.588192,F-07-01,D-0028,20,P-001899,LT-9m-PCC,W-99,560078,
P-001901,12.98134,77.588077,F-07-01,D-0028,21,P-001900,LT-9m-PCC,W-16,560078,KSPDB-SD07-D-0028-1901
P-001902,12.981451,77.588396,F-07-01,D-0028,20,P-001898,LT-8m-PCC,W-26,560078,KSPDB-SD07-D-0028-1902
P-001903,12.981547,77.587968,F-07-01,D-0028,20,P-001899,LT-8m-PCC,W-71,560078,KSPDB-SD07-D-0028-1903
P-001904,12.981535,77.588426,F-07-01,D-0028,21,P-001902,LT-8m-Steel,W-42,560078,KSPDB-SD07-D-0028-1904
P-001905,12.981193,77.588292,F-07-01,D-0028,21,P-001900,LT-8m-PCC,W-22,560078,KSPDB-SD07-D-0028-1905
P-001906,12.981529,77.588158,F-07-01,D-0028,22,P-001901,LT-8m-Steel,W-19,560078,KSPDB-SD07-D-0028-1906
P-001907,12.981408,77.588322,F-07-01,D-0028,22,P-001904,LT-8m-Steel,W-48,560078,KSPDB-SD07-D-0028-1907
P-001908,12.981685,77.587965,F-07-01,D-0028,21,P-001903,LT-8m-Steel,W-75,560078,KSPDB-SD07-D-0028-1908
P-001909,12.981396,77.588291,F-07-01,D-0028,23,P-001906,LT-9m-PCC,W-55,560078,KSPDB-SD07-D-0028-1909
P-001910,12.981573,77.588244,F-07-01,D-0028,23,P-001906,LT-8m-PCC,W-81,560078,KSPDB-SD07-D-0028-1910
P-001911,12.981626,77.588171,F-07-01,D-0028,23,P-001906,LT-9m-PCC,W-88,560078,KSPDB-SD07-D-0028-1911
P-001912,12.981731,77.58806,F-07-01,D-0028,22,P-001908,LT-9m-PCC,W-29,560078,KSPDB-SD07-D-0028-1912
P-001913,12.981691,77.588121,F-07-01,D-0028,24,P-001910,LT-9m-PCC,W-26,,KSPDB-SD07-D-0028-1913
P-001914,12.981606,77.588282,F-07-01,D-0028,24,P-001910,LT-8m-PCC,W-57,560078,KSPDB-SD07-D-0028-1914
P-001915,12.981596,77.587925,F-07-01,D-0028,23,P-001912,LT-9m-PCC,W-42,560078,KSPDB-SD07-D-0028-1915
P-001916,12.981824,77.588028,F-07-01,D-0028,25,P-001913,LT-8m-PCC,W-73,560078,KSPDB-SD07-D-0028-1916
P-001917,12.981644,77.587987,F-07-01,D-0028,24,P-001915,LT-8m-Steel,W-50,560078,KSPDB-SD07-D-0028-1917
P-001918,12.981741,77.58797,F-07-01,D-0028,24,P-001915,LT-8m-Steel,W-95,560078,KSPDB-SD07-D-0028-1918
P-001919,12.981439,77.58838,F-07-01,D-0028,25,P-001914,LT-8m-PCC,W-15,560078,KSPDB-SD07-D-0028-1919
P-001920,12.981533,77.588167,F-07-01,D-0028,25,P-001917,LT-8m-Steel,W-48,560078,KSPDB-SD07-D-0028-1920
P-001921,12.981435,77.588176,F-07-01,D-0028,26,P-001920,LT-9m-PCC,W-99,560078,
P-001922,12.981327,77.588286,F-07-01,D-0028,27,P-001921,LT-9m-PCC,W-44,560078,KSPDB-SD07-D-0028-1922
P-001923,12.981618,77.588362,F-07-01,D-0028,26,P-001920,LT-8m-PCC,W-70,560078,
P-001924,12.981322,77.588419,F-07-01,D-0028,28,P-001922,LT-8m-Steel,W-83,560078,KSPDB-SD07-D-0028-1924
P-001925,12.981386,77.588165,F-07-01,D-0028,27,P-001921,LT-8m-Steel,W-30,560078,KSPDB-SD07-D-0028-1925
P-001926,12.981244,77.588345,F-07-01,D-0028,29,P-001924,LT-8m-Steel,W-54,560078,KSPDB-SD07-D-0028-1926
P-001927,12.981435,77.588283,F-07-01,D-0028,28,P-001925,LT-9m-PCC,W-81,560078,KSPDB-SD07-D-0028-1927
P-001928,12.98141,77.588359,F-07-01,D-0028,29,P-001924,LT-8m-Steel,W-84,560078,KSPDB-SD07-D-0028-1928
P-001929,12.98133,77.58827,F-07-01,D-0028,29,P-001924,LT-9m-PCC,W-88,560078,KSPDB-SD07-D-0028-1929
P-001930,12.981484,77.588177,F-07-01,D-0028,30,P-001929,LT-8m-Steel,W-49,560078,KSPDB-SD07-D-0028-1930
P-001931,12.981364,77.588091,F-07-01,D-0028,29,P-001927,LT-9m-PCC,W-94,560078,KSPDB-SD07-D-0028-1931
P-001932,12.981305,77.587904,F-07-01,D-0028,30,P-001931,LT-8m-Steel,W-93,560078,KSPDB-SD07-D-0028-1932
P-001933,12.981289,77.588087,F-07-01,D-0028,31,P-001930,LT-8m-Steel,W-75,560078,KSPDB-SD07-D-0028-1933
P-001934,12.981183,77.587928,F-07-01,D-0028,31,P-001932,LT-8m-PCC,W-49,560078,
P-001935,12.981157,77.587977,F-07-01,D-0028,32,P-001934,LT-8m-Steel,W-15,560078,KSPDB-SD07-D-0028-1935
P-001936,12.981316,77.588121,F-07-01,D-0028,32,P-001934,LT-8m-Steel,W-67,560078,KSPDB-SD07-D-0028-1936
P-001937,12.98138,77.5881,F-07-01,D-0028,32,P-001934,LT-8m-Steel,W-80,560078,KSPDB-SD07-D-0028-1937
P-001938,12.981044,77.588068,F-07-01,D-0028,32,P-001934,LT-8m-PCC,W-36,560078,KSPDB-SD07-D-0028-1938
P-001939,12.98127,77.588293,F-07-01,D-0028,33,P-001937,LT-9m-PCC,W-31,560078,KSPDB-SD07-D-0028-1939
P-001940,12.981358,77.588197,F-07-01,D-0028,33,P-001937,LT-8m-Steel,W-80,560078,KSPDB-SD07-D-0028-1940
P-001941,12.981238,77.588292,F-07-01,D-0028,34,P-001939,LT-8m-Steel,W-22,560078,KSPDB-SD07-D-0028-1941
P-001942,12.981182,77.587897,F-07-01,D-0028,33,P-001938,LT-8m-PCC,W-56,560078,KSPDB-SD07-D-0028-1942
P-001943,12.981178,77.588246,F-07-01,D-0028,34,P-001939,LT-8m-PCC,W-42,560078,KSPDB-SD07-D-0028-1943
P-001944,12.981279,77.588242,F-07-01,D-0028,34,P-001940,LT-8m-PCC,W-33,560078,KSPDB-SD07-D-0028-1944
P-001945,12.981324,77.588223,F-07-01,D-0028,35,P-001941,LT-9m-PCC,W-27,560078,KSPDB-SD07-D-0028-1945
P-001946,12.981029,77.587937,F-07-01,D-0028,34,P-001942,LT-8m-PCC,W-41,560078,KSPDB-SD07-D-0028-1946
P-001947,12.981317,77.587726,F-07-01,D-0028,34,P-001942,LT-8m-PCC,W-75,560078,KSPDB-SD07-D-0028-1947
P-001948,12.982022,77.600199,F-07-02,D-0029,,,LT-8m-Steel,W-28,560078,KSPDB-SD07-D-0029-1948
P-001949,12.98194,77.600112,F-07-02,D-0029,,,LT-8m-PCC,W-85,560078,KSPDB-SD07-D-0029-1949
P-001950,12.981918,77.600097,F-07-02,D-0029,,,LT-9m-PCC,W-10,560078,KSPDB-SD07-D-0029-1950
P-001951,12.982144,77.60014,F-07-02,D-0029,,,LT-8m-Steel,W-25,560078,KSPDB-SD07-D-0029-1951
P-001952,12.982055,77.600284,F-07-02,D-0029,,,LT-8m-Steel,W-20,560078,
